Song Name,URL,Artist,Lyrics
Starboy,https://genius.com/The-weeknd-starboy-lyrics,The Weeknd,"Ayy

I'm tryna put you in the worst mood, ah
P1 cleaner than your church shoes, ah
Milli point two just to hurt you, ah
All red Lamb' just to tease you, ah
None of these toys on lease too, ah
Made your whole year in a week too, yah
Main bitch outta your league too, ah
Side bitch outta your league too, ah

House so empty, need a centerpiece
Twenty racks a table, cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face, man, I love my baby, ah
You talkin' money, need a hearin' aid
You talkin' 'bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain


Look what you've done

I'm a motherfuckin' starboy

Look what you've done

I'm a motherfuckin' starboy
You might also like

Every day, a nigga try to test me, ah
Every day, a nigga try to end me, ah
Pull off in that Roadster SV, ah
Pockets overweight, gettin' hefty, ah
Comin' for the king, that's a far cry, I
I come alive in the fall time, I
The competition, I don't really listen
I'm in the blue Mulsanne, bumpin' New Edition

House so empty, need a centerpiece
Twenty racks a table, cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face, man, I love my baby, ah
You talkin' money, need a hearin' aid
You talkin' 'bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain


Look what you've done

I'm a motherfuckin' starboy

Look what you've done

I'm a motherfuckin' starboy

Let a nigga brag Pitt
Legend of the fall, took the year like a bandit
Bought Mama a crib and a brand new wagon
Now she hit the grocery shop lookin' lavish
Star Trek roof in that Wraith of Khan
Girls get loose when they hear this song
A hundred on the dash get me close to God
We don't pray for love, we just pray for cars

House so empty, need a centerpiece
Twenty racks a table, cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face, man, I love my baby, ah
You talkin' money, need a hearin' aid
You talkin' 'bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain


Look what you've done

I'm a motherfuckin' starboy

Look what you've done

I'm a motherfuckin' starboy

Look what you've done

I'm a motherfuckin' starboy

Look what you've done

I'm a motherfuckin' starboy
628"
tolerate it,https://genius.com/Taylor-swift-tolerate-it-lyrics,Taylor Swift,"I sit and watch you readin' with your head low
I wake and watch you breathin' with your eyes closed
I sit and watch you
I notice everything you do or don't do
You're so much older and wiser, and I

I wait by the door like I'm just a kid
Use my best colors for your portrait
Lay the table with the fancy shit
And watch you tolerate it
If it's all in my head, tell me now
Tell me I've got it wrong somehow
I know my love should be celebrated
But you tolerate it

I greet you with a battle hero's welcome
I take your indiscretions all in good fun
I sit and listеn
I polish plates until they gleam and glistеn
You're so much older and wiser, and I

I wait by the door like I'm just a kid
Use my best colors for your portrait
Lay the table with the fancy shit
And watch you tolerate it
If it's all in my head, tell me now
Tell me I've got it wrong somehow
I know my love should be celebrated
But you tolerate it
See Taylor Swift Live
Get tickets as low as $373
You might also like

While you were out buildin' other worlds, where was I?
Where's that man who'd throw blankets over my barbed wire?
I made you my temple, my mural, my sky
Now I'm beggin' for footnotes in the story of your life
Drawin' hearts in the byline
Always takin' up too much space or time
You assume I'm fine, but what would you do if I 

Break free and leave us in ruins?
Took this dagger in me and removed it
Gain the weight of you, then lose it
Believe me, I could do it
If it's all in my head, tell me now
Tell me I've got it wrong somehow
I know my love should be celebrated
But you tolerate it

I sit and watch you
85"
TALKING,https://genius.com/Kanye-west-and-ty-dolla-sign-talking-lyrics,"¥$, Kanye West & Ty Dolla $ign","You don't want no problems, you just—
 
You don't want no problems, you just—
 
You don't want no problems, you just—
 
You don't want no problems, you just—
 
You don't want no problems, you just—
 
[Verse: North West, 
James Blake
]
I love it here
We gonna take over the year for another year
It's your bestie, Miss, Miss Westie
Don't tryna test me
It's gonna get messy
It's gonna get messy
Just, just bless me
Bless me (
Talking
)
It's your bestie, Miss, Miss Westie (
Talking
)
Just tryna bless me (
Talking
)
Just bless me, bless me (
Talking
)

You don't want no problems, you just—
 
You don't want no problems, you just—
 
You don't want no problems, you just—
 
You don't want no problems, you just—
 
You don't want no problems, you just—
 
You don't want no problems, you just—
 
You don't want no problems, you just—
 

You might also like


Once again, the clouds are gatherin' to release what they held in (
Ooh
)
What they held in (
Held in
)
What they held in (
Held in
)
What they held in (
Held in
)

Once again, the clouds are gatherin' to release what they held in 
(
Again, once—, yeah
)
Once again, the clouds are gatherin' to release what they held in

How much to stop the clock from speedin'? They might try to slow down
How much to stop my daughter from growin'? I just can't take it now
'Cause she just doing all the shit I did when I was her age
I don't know how I'm gonna tell her, but her dad's just afraid
Of her choices, know that I've been through it
I just hope I haven't been the wrong influence
Put her on game before the world put her through it
Ooh-ooh, oh-oh
That's why I gotta break the curses that were sent for me
This is hard work working, this ain't destiny
My motivation is just lookin' at my family tree
I'm tryna make sure I contribute for the legacy

Once again, the clouds are gatherin' to release what they held in (
Again-again
, once again)
Once again, the clouds are gatherin' to release what they held in

Once again, the clouds are gathering to release what they held in (
Oh, oh-oh, oh, oh-oh, oh
)
Once again, the clouds are gathering to release what they held in (
Oh, oh-oh, oh, oh-oh, oh
)
Once again, the clouds are gathering to release what they held in (
Oh, oh-oh, oh, oh-oh, oh
)
Once again, the clouds are gathering to release what they held in (
Oh, oh-oh, oh, oh-oh, oh
)
14"
Ado - 罪と罰 (Crime and Punishment) (Romanized),https://genius.com/Genius-romanizations-ado-crime-and-punishment-romanized-lyrics,Genius Romanizations,"Hou wo sasu asa no yamatedoori
Tabako no akibako wo suteru
Kyou mo mata ashi no fumiba wa nai
Kobeya ga kodoku wo amayakasu

Fuon na himei wo ai sanaide
Mirai nado minaide
Kakushin dekiru ima dake kasanete
Atashi no namae wo chanto yonde
Karada wo sawatte hitsuyou na no wa kore dake mitomete

Ai shiteru hitori nakiwameite yomichi wo masaguredo munashii
Kaisatsu no yasu keikoutou wa anata no kage sura otosanai

Yuganda mujou no tooki hi mo
Sevun sutaa no kaori
Ajiwau gotoku kisetsu wo yobiokosu
Atashi ga nozonda koto jitai
Mujun wo yuu ni koete
Ichiban itoshii anata no koe made kasuresasete ita no darou

Seijaku wo yaburu doitsusha to patokaa
Sairen bakuon genjitsukai aru fuyuu
You might also like

Fuon na himei wo ai sanaide
Mirai nado minaide
Kakushin dekiru ima dake kasanete
Atashi no namaе wo chanto yonde
Karada wo sawatte hitsuyou na no wa kore dakе mitomete
Fuon na himei wo ai sanaide
Kakushin dekiru ima dake kasanete
Atashi no namae wo chanto yonde
Karada wo sawatte hitsuyou na no wa kore dake mitomete

Hou wo sasu asa no yamatedoori
Tabako no akibako wo suteru
Kyou mo mata ashi no fumiba wa nai
Kobeya ga kodoku wo amayakasu"
Praise Jah In The Moonlight,https://genius.com/Yg-marley-praise-jah-in-the-moonlight-lyrics,YG Marley,"They say the sun shines for all
But in some people world, it never shine at all

These roads of flames are catching on fire
Ah, ah, ah, ah-ah-ah
Showed you I loved you, you called me a liar
Oh, no-no, no, no, no

Baby, tell me where you gone, gone, gone?
I've been fiendin' for your love so long
We can praise Jah in the moonlight
Baby, if you with me, better do right
And I've been gone too long
And I'm hoping that you sing my songs 
I've been on this road for way too long
I've been hoping that we all get along

These roads of flames are catching on fire
Ah, ah, ah, ah-ah-ah
Showed you I loved you, you called me a liar

Give Jah the thanks and praises
I've been on my own, own, own
But we ain't never left alone, 'lone, 'lone
And if I'm tellin' you the feeling is wrong
Relax a little, friend, this won't take too long
And when you're feeling alone
You can call my phone
Is there a better way to go?
Teach them something before they lose their soul
Oh, no-no, no, freedom is the road
Oh, no-no, no, coming in from the cold
Tell them not to sell it, it's worth more than gold
And guiltiness will catch them in the end
Oh yeah, oh yeah
They'll try to manipulate you through your pockets
Ah, ah, ah, ah-ah-ah
Now you're gonna bring the funk with the optic, with the vision
Ah, ah, ah, ah-ah-ah
Trying to control your soul and take control 
Ah, ah, ah, ah-ah-ah
No we don't play that game right here to win power
Ah, ah, ah, ah-ah-ah
You might also like
[Bridge: YG Marley & 
Ms. Lauryn Hill
]
Give Jah all the thanks and praises
(
Give Jah all the thanks and praises
)
Give Jah all the thanks and praises
(
Give Jah all the thanks and praises
)
Won't you give Jah all the thanks and praises?
(
Give Jah all the thanks and praises
)
Give Jah all the thanks and praises
(
Give Jah all the thanks and praises
)
(
Give Jah all the thanks and praises
)
Give Jah all the thanks and praises 
(
Give Jah all the thanks and praises
)
Give Jah all the thanks and praises
(
Give Jah all the thanks and praises
)
Oh, woah
Give Jah the thanks, the thanks, the thanks
The thanks, the thanks, the thanks
The thanks, thanks, thanks, thanks, thanks, thanks
Thanks, thanks, thanks, thanks and praises
(
Give Jah, thanks and praises
)
Give Jah all the thanks and praises

Give Jah, thanks and praises
Give Jah, thanks and praises
Give Jah, thanks and praises
Praises
Give Him the thanks and the praises
Give Him the thanks and the praises
Give Him the thanks and the praises
1"
Ado - うっせぇわ (Usseewa) (Romanized),https://genius.com/Genius-romanizations-ado-usseewa-romanized-lyrics,Genius Romanizations,"Tadashisa to wa orokasa to wa
Sore ga nanika misetsukete yaru

Chicchana koro kara yuutousei
Kizuitara otona ni natteita
Naifu no youna shikou kairo
Mochiawaseru wakemonaku
Demo asobi tarinai nanika tarinai
Komacchimau kore wa dareka no sei
Atemonaku tada konransuru eidei

Sore mo sokka
Saishin no ryuukou wa touzen no haaku
Keizai no doukou mo tsuukinji chekku
Junjouna seishin de nyuushashi waaku
Shakaijin ja touzen no ruuru desu

Haa? Usse usse ussewa
Anata ga omou yori kenkou desu
Issaigassai bonyouna
Anata ja wakaranai kamo ne
Aa yoku niau
Sono kamonaku fukamonai melody
Usse usse ussewa
Atama no deki ga chigau no de mondai wa nashi
You might also like

Tsutte mo watashi mohan ningen
Naguttarisuru no wa no thank you
Dattara kotoba no juukou wo
Sono atama ni tsukitsukete uteba
Maji yabanai? Tomare yashinai
Fuhei fuman tarete nare no hate
Sadisutikku ni henbousuru seishin

Kuso darii na
Sake ga aita gurasu areba sugu ni tsuginasai
Mina ga tsumami yasui you ni kushi hazushinasai
Kaikei ya chuumon wa senjin wo kiru
Fubunritsu saiteigen no manaa desu

Haa? Usse usse ussewa
Kuse kuchifusage ya genkai desu
Zettaizettai gendai no daibensha wa watashi yarogai
Mou miakita wa
Nibansenjiii kae no parody
Usse usse ussewa
Marumaru to nikudzuita sono ganmen ni batsu

Usse usse ussewa

Usse usse ussewa
Watashi ga zoku ni iu tensai desu

Usse usse ussewa
Anata ga omou yori kenkou desu
Issaigassai bonyouna
Anata ja wakaranai kamo ne
Aa tsumaranee
Nankai kikaserunda sono memory
Usse usse ussewa
Atashi mo daigai dakedo
Dou datte ii ze mondai wa nashi
27"
Training Season,https://genius.com/Dua-lipa-training-season-lyrics,Dua Lipa,"Are you
Someone that I can give my heart to?
Or just the poison that I'm drawn to?
It can be hard to tell the difference late at night
Play fair
Is that a compass in your nature?
Or are you tricky? 'Cause I've been there
And, baby, I don't need to learn my lesson twice

But if you really wanna go there
You should know I

Need someone to hold me close
Deeper than I've ever known
Whose love feels like a rodeo
Knows just how to take control
When I'm vulnerable
He's straight talking to my soul
Convеrsation overload
Got me feeling vertigo

Arе you somebody who can go there?
'Cause I don't wanna have to show ya
If that ain't you, then let me know, yeah
'Cause training season's over

See Dua Lipa Live
Get tickets as low as $87
You might also like

I tried
To see my lovers in a good light
Don't wanna do it just to be nice
Don't wanna have to teach you how to love me right
I hope
It hits me like an arrow
Someone with some potential
Is it too much to ask for?

Who understands I

Need someone to hold me close
Deeper than I've ever known
Whose love feels like a rodeo
Knows just how to take control
When I'm vulnerable
He's straight talking to my soul
Conversation overload
Got me feeling vertigo

Are you somebody who can go there?
'Cause I don't wanna have to show ya
If that ain't you, then let me know, yeah
'Cause training season's over

Can you compete? Now is your time
Run when you hear that whistle blow
Are you on my team or stuck on the sidelines
Waiting for someone to tell you to go?
For someone to tell you to go

You should know I

Need someone to hold me close
Deeper than I've ever known
Whose love feels like a rodeo
Knows just how to take control
When I'm vulnerable
He's straight talking to my soul 
Conversation overload

'Cause training season's over
'Cause training season's over 
Training season's over
3"
Do I Wanna Know? ,https://genius.com/Arctic-monkeys-do-i-wanna-know-lyrics,Arctic Monkeys,"Have you got colour in your cheeks?
Do you ever get that fear that you can't shift the tide
That sticks around like summat in your teeth?
Are there some aces up your sleeve?
Have you no idea that you're in deep?
I've dreamt about you nearly every night this week
How many secrets can you keep?
'Cause there's this tune I found
That makes me think of you somehow an' I play it on repeat
Until I fall asleep, spillin' drinks on my settee

 If this feelin' flows both ways?
 Was sorta hopin' that you'd stay
 That the nights were mainly made
For sayin' things that you can't say tomorrow day

Crawlin' back to you
Ever thought of callin' when
You've had a few?
'Cause I always do
Maybe I'm too
Busy bein' yours
To fall for somebody new
Now, I've thought it through
Crawlin' back to you
You might also like

So have you got the guts?
Been wonderin' if your heart's still open
And if so, I wanna know what time it shuts
Simmer down an' pucker up, I'm sorry to interrupt
It's just I'm constantly on the cusp of tryin' to kiss you
But I don't know if you feel the same as I do
But we could be together if you wanted to

 If this feelin' flows both ways?
 Was sorta hopin' that you'd stay
 That the nights were mainly made
For sayin' things that you can't say tomorrow day

Crawlin' back to you 
Ever thought of callin' when
You've had a few? 
'Cause I always do 
Maybe I'm too 
Busy bein' yours 
To fall for somebody new
Now, I've thought it through
Crawlin' back to you

 If this feelin' flows both ways?
 Was sorta hopin' that you'd stay
 That the nights were mainly made
For sayin' things that you can't say tomorrow day

 
Too busy bein' yours to fall

 
Ever thought of callin', darlin'?

 
Do you want me crawlin' back to you?
863"
Koi Si ,https://genius.com/Afsana-khan-koi-si-lyrics,Afsana Khan,"Mera apna na, mera kadde houya
Koi si jihde piche dil rouya
Mera apna na, mera kadde houya
Koi si jihde piche dil rouya
Koi si me jihdi hoyi si
O mera dil te jaan meri si
Mere jism da har katra
Meri rooh wi ghulam ohdi si

O metho dur ho ke barha khush houya
Koi si jihde piche dil rouya
Koi si han mera koi si
Koi si han mera koi si

Ke gal dil te me lawayi hoyi ay
Ke gal dil te me lawayi hoyi ay
Ke jihne sanu zakham ditta
Jihne sanu zakham ditta
Je sade ghamma di duwayi ohi ay
Jihne sanu zakham ditta
Je sade ghamma di dawayi ohi ay

Ohde ek wi hanju aya na marjane nu mere bina
Jirha menu kehnda honda si me mar jana tere bina
Me raat lagawan ek-ek kar ke
Katteya katdiyan nhi metho
Nirmaan nu naiyo fark pehnda
Ohda sarh jana mere bina
Ohde ek bhi hanju aya na marjane nu mere bina
Jerha mennu kehnda honda si me mar jana tere bina
Me raat lagawan ek-ek kar ke
Katteya katdiyan nhi metho
Nirmaan nu naiyo fark painda
Ohda sar jana mere bina
You might also like

O metho dur ho ke chaen nal souya
Ona ki pta ki haal mera hoya
Mera apna na mera kadde houya
Koi si jihde piche dil rouya
Koi si han mera koi si
Koi si han mera koi si

We Allah kaisi ay duhai houyi ay
We Allah kaisi ay duhai houyi ay
Ke jihda tethon sath mangeya
Ke jihda tethon sath mangeya
Je sadi ohde naal judai houyi ay
Ke jihda tethon sath mangeya
Je sadi ohde naal judai houyi ay"
Smack That,https://genius.com/Akon-smack-that-lyrics,Akon,"[Intro: Akon & Eminem]
Shady
Konvict, Upfront
Akon, Slim Shady
I see the one
Could she be that lady?
Ayy

[Pre-Chorus: Akon]
I feel you creepin', I can see it from my shadow
Wanna jump up in my Lamborghini Gallardo?
Maybe go to my place and just kick it like Tae Bo?
And possibly bend you over?
Look back and watch me

[Chorus: Akon]
Smack that, all on the floor
Smack that, give me some more
Smack that, 'til you get sore
Smack that, oh
Smack that, all on the floor
Smack that, give me some more
Smack that, 'til you get sore
Smack that, oh

[Verse 1: Akon]
Upfront style, ready to attack now
Pull in the parking lot slow with the 'Lac down
Konvict's got the whole thing packed now
Step in the club, the wardrobe intact now
I feel it, dawnin' cracked now (Oh)
Ooh, I see it dull and backed now
I'ma call her, then I put the mack down
Money no problem, pocket full of that now [Pre-Chorus: Akon]
I feel you creepin', I can see it from my shadow
Wanna jump up in my Lamborghini Gallardo?
Maybe go to my place and just kick it like Tae Bo?
And possibly bend you over?
Look back and watch me

[Chorus: Akon]
Smack that, all on the floor
Smack that, give me some more
Smack that, 'til you get sore
Smack that, oh
Smack that, all on the floor
Smack that, give me some more
Smack that, 'til you get sore
Smack that, oh

[Verse 2: Eminem]
Oh, looks like another club banger
They better hang on when they throw this thang on
Get a little drink on, they gon' flip
For this Akon shit, you can bank on it
Pedicure, manicure, kitty-cat claws
The way she climbs up and down them poles
Lookin' like one of them Putty-Cat Dolls
Tryin' to hold my woodie back through my drawers
Steps off stage, didn't think I saw her
Creeps up behind me, and she's like ""You're�""
I'm like, ""I know, let's cut to the chase
No time to waste, back to my place""
Plus from the club to the crib's like a mile away
Or more like a palace, shall I say
And plus, I got a pal if your gal is game
In fact, he's the one singin' the song that's playin' (Akon!) [Pre-Chorus: Akon]
I feel you creepin', I can see it from my shadow
Wanna jump up in my Lamborghini Gallardo?
Maybe go to my place and just kick it like Tae Bo?
And possibly bend you over? (Ooh, yeah)
Look back and watch me

[Chorus: Akon]
Smack that, all on the floor
Smack that, give me some more
Smack that, 'til you get sore
Smack that, oh
Smack that, all on the floor
Smack that, give me some more (Yeah)
Smack that, 'til you get sore
Smack that, oh (Yeah, yeah)

[Verse 3: Akon]
Eminem's rollin', D and 'em rollin'
Bu and all marvelous, them rollin'
Women just ho-in', big booty rollin'
Soon, I'll be all in them and throwin' D
Hittin' no less than three
Block wheel style like, ""Whee!""
Girl, I can tell you want me, 'cause lately [Pre-Chorus: Akon]
I feel you creepin', I can see it from my shadow
Wanna jump up in my Lamborghini Gallardo?
Maybe go to my place and just kick it like Tae Bo?
And possibly bend you over? (Ooh, yeah)
Look back and watch me

[Chorus: Akon]
Smack that, all on the floor
Smack that, give me some more
Smack that, 'til you get sore
Smack that, oh
Smack that, all on the floor
Smack that, give me some more
Smack that, 'til you get sore
Smack that, oh"
Think U The Shit (Fart),https://genius.com/Ice-spice-think-u-the-shit-fart-lyrics,Ice Spice,"What the fuck I'ma say in the intro?
Hahaha
You want me to say somethin' so bad
(
Stop playin' with 'em, Riot
)
Can you, please?

Think you the shit, bitch?
You not even the fart 
I be goin' hard 
I'm breakin' they hearts, like
Bitches be quick, but I'm quicker 
Bitches be thick, but I'm thicke
r 
She could be rich, but I'm richer 

Take-takin' her man 
Don't give a fuck 
Out in the Yams 
And I'm keepin' one tucked 
I make me some jams 
Unlock that advance 
I said four hundred bands 
Just to do my lil' dance 
Bitch, I'm a brand 
Bitch, I'm a baddie, I get what I want 
All in Balenci', I look like a bum
I got the jatty, he just wanna hump 
Walk through and start shakin' my hips
I'ma dip when I stack all my chips 
Strip a dummy, I want the whole 'fit
I got a French nigga sendin' me tips, grrah
See Ice Spice Live
Get tickets as low as $799
You might also like

Think you the shit, bitch?
You not even the fart 
I be goin' hard 
I'm breakin' they hearts, like
Bitches be quick, but I'm quicker 
Bitches be thick, but I'm thicker 
She could be rich, but I'm richer 

His bitch at home playin' dress-up 
She must've thought she could catch up 
I got my foot on they necks, I can't let up 
She all on the floor, told her get up 
She my son, but I ain't her mammy 
Bitches can't stand me 
Eat through my panties 
Hard knock life, no Annie
I need a vacay, I'm losin' my tan 
I'd lose anything before my man
I'm a pretty bitch, I don't like fightin'
On the beat, I'm goin' 
Super Saiyan
 
I said, ""Mirror, mirror, who the fairest?"" 
Leave a bum nigga lookin' embarrassed 
Spent a hundred-fifty on some carats 
That shit cray like them niggas in Paris

Think you the shit, bitch?
You not even the fart 
I be goin' hard 
I'm breakin' they hearts 
Bitches be quick, but I'm quicker 
Bitches be thick, but I'm thicker 
She could be rich, but I'm richer 
13"
Till I Collapse,https://genius.com/Eminem-till-i-collapse-lyrics,Eminem,"(
Yo, left, yo, left
) 'Cause sometimes you just feel tired
(
Yo, left, right, left
) Feel weak, and when you feel weak
(
Yo, left, yo, left
) You feel like you wanna just give up
(
Yo, left, right, left
) But you gotta search within you
(
Yo, left, yo, left
) Try to find that inner strength and just pull that shit out of you
(
Yo, left, right, left
) And get that motivation to not give up
(
Yo, left, yo, left
) And not be a quitter
(
Yo, left, right, left
) No matter how bad you wanna just fall flat on your face and collapse

'Til I collapse I'm spillin' these raps long as you feel 'em
'Til the day that I drop you'll never say that I'm not killin' 'em
'Cause when I am not, then I'ma stop pennin' 'em
And I am not hip-hop and I'm just not Eminem
Subliminal thoughts, when I'ma stop sendin' 'em?
Women are caught in webs, spin 'em and hock venom
Adrenaline shots of penicillin could not get the illin' to stop
Amoxicillin's just not real enough
The criminal, cop-killin', hip-hop villain
A minimal swap to cop millions of Pac listeners
You're comin' with me, feel it or not
You're gonna fear it like I showed ya the spirit of God lives in us
You hear it a lot, lyrics to shock
Is it a miracle or am I just product of pop fizzin' up?
Fa' shizzle, my wizzle, this is the plot, listen up
You bizzles forgot, Slizzle does not give a fuck
You might also like
[Chorus: Nate Dogg & 
Eminem
]
'Til the roof comes off, 'til the lights go out
'Til my legs give out, can't shut my mouth
'Til the smoke clears out, am I high? Perhaps
I'ma rip this shit 'til my bones collapse
'Til the roof comes off, 'til the lights go out ('Til the roof, 
until the roof
)
'Til my legs give out, can't shut my mouth (The roof comes off, 
the roof comes off
)
'Til the smoke clears out, am I high? Perhaps
 ('Til my legs, 
until my legs
)
I'ma rip this shit 'til my bones collapse 

Music is like magic, there's a certain feelin' you get
When you real and you spit, and people are feelin' your shit
This is your moment, and every single minute you spend
Tryna hold on to it, 'cause you may never get it again
So while you're in it, try to get as much shit as you can
And when your run is over, just admit when it's at its end
'Cause I'm at the end of my wits with half the shit that gets in
I got a list, here's the order of my list that it's in
It goes:
 
Reggie,
 
Jay-Z, 2Pac and Biggie
André from OutKast,
 
Jada,
 
Kurupt,
 
Nas,
 
and then me
But in this industry I'm the cause of a lot of envy
So when I'm not put on this list, the shit does not offend me
That's why you see me walk around like nothing's botherin' me
Even though half you people got a fuckin' problem with me
You hate it, but you know respect you got to give me
The press's wet dream, like Bobby and Whitney — 
Nate, hit me!
[Chorus: Nate Dogg & 
Eminem
]
'Til the roof comes off, 'til the lights go out
'Til my legs give out, can't shut my mouth
'Til the smoke clears out, am I high? Perhaps
I'ma rip this shit 'til my bones collapse
'Til the roof comes off, 'til the lights go out ('Til the roof, 
until the roof
)
'Til my legs give out, can't shut my mouth (The roof comes off, 
the roof comes off
)
'Til the smoke clears out, am I high? Perhaps
 ('Til my legs, 
until my legs
)
I'ma rip this shit 'til my bones collapse 

Soon as a verse starts, I eat at an MC's heart
What is he thinking? How not to go against me, smart
And it's absurd how people hang on every word
I'll prob'ly never get the props I feel I ever deserve
But I'll never be served, my spot is forever reserved
If I ever leave Earth, that would be the death of me first
'Cause in my heart of hearts I know nothin' could ever be worse
That's why I'm clever when I put together every verse
My thoughts are sporadic,
 
I act like I'm an addict
I rap like I'm addicted to smack like I'm Kim Mathers
But I don't wanna go forth and back in constant battles
The fact is I would rather sit back and bomb some rappers
So this is like a full-blown attack I'm launchin' at 'em
The track is on some battlin' raps, who wants some static?
'Cause I don't really think that the fact that I'm Slim matters
A plaque and platinum status is wack if I'm not the baddest, so
[Chorus: Nate Dogg & 
Eminem
]
'Til the roof comes off, 'til the lights go out
'Til my legs give out, can't shut my mouth
'Til the smoke clears out, am I high? Perhaps
I'ma rip this shit 'til my bones collapse
'Til the roof comes off, 'til the lights go out ('Til the roof, 
until the roof
)
'Til my legs give out, can't shut my mouth (The roof comes off, 
the roof comes off
)
'Til the smoke clears out, am I high? Perhaps
 ('Til my legs, 
until my legs
)
I'ma rip this shit 'til my bones collapse 
[Outro: Eminem, 
Nate Dogg
 & 
Eminem & Nate Dogg
]
Until the roof, 
until the roof
The roof comes off, 
the roof comes off
Until my legs, 
until my legs
Give out from 
underneath me, I
I will not fall, I will stand tall
Feels like no one can beat me
544"
Tejano Blue,https://genius.com/Cigarettes-after-sex-tejano-blue-lyrics,Cigarettes After Sex,"We wanted to fuck with real love
Wanted it sweet, so pure and warm
Never only sleepin' over
We wanted to fuck like all the time
And when you got back from your flight
It was the first thing we did

And when you say you want it all
I know you want it all
Baby, take it all from me
And when you drag me on the floor
And the blue Tejano's on
You keep your eyes on me

So get in the waves, swim in your leather
I always will make it feel like you were the last one
So get in the waves like it was the first time
Bless your heart, make you part of my life forever

In shorts so high-waist
The girl in the arcade
Said they were the shortest ever
And the rest like ""Holiday""
The live one where she sang
Dancin' in a polka-dot top
See Cigarettes After Sex Live
Get tickets as low as $43
You might also like

And when you say you want it all
I know you want it all
Baby, take it all from me
And when you drag me on the floor
And the blue Tejano's on
You keep your eyes on me

So get in the waves, swim in your leather
I always will make it feel like you were the last one
So get in the waves like it was the first time
Bless your heart, make you part of my life forever
Get in the waves, swim in your leather
I always will make it feel like you were the last one
So get in the waves like it was the first time
Bless your heart, make you part of my life forever and always
And always
1"
Poison,https://genius.com/Blake-roman-sam-haft-and-andrew-underberg-poison-lyrics,"Blake Roman, Sam Haft & Andrew Underberg","I'm not above a love to cash in
Another lover underneath those flashin' lights
Another one of those ruthless nights
Yeah, yeah, yeah

I shoulda guessed that this would happen
I shoulda known it when I looked in your red-hot eyes
Spewin' all your red-hot lies
Yeah, yeah, yeah

What's the worst part of this hell?
I can only blame myself

'Cause I know you're poison
You're feedin' me poison
Addicted to this feelin
', 
I can't help but swallow
Up your poison
I made my choice
, and
Every night I'm livin' like there's no tomorrow

Oh-oh, oh-oh
Any way you want me, baby
That's the way you got me,
 I'll be yours
My story's gonna end with me dead from your poison
You might also like

I got so good at bein' untrue
I got so good at tellin' you what you wanna hear
I disassociate
, disappear
Yeah, yeah, yeah

So far beyond difficult
To resist another gulp

Yeah, I know it's poison
You're feedin' me poison
I'm chokin'
 from the taste and 
I can't help but swallow
Up your poison
I made my choice
, and
Every night I'm wasted like there's no tomorrow

Oh-oh, oh-oh
Any way you want me
, baby
That's the way you got me, I'll be yours
My story's gonna end with me dead from your poison

Poison, I'm drownin' in poison
I'm fillin' up my glass but it's always hollow
Full of poison, I'm sick of the poison
Wish I had somethin' to live for tomorrow
2"
Yesterday,https://genius.com/The-beatles-yesterday-lyrics,The Beatles,"Yesterday
All my troubles seemed so far away
Now it looks as though they're here to stay
Oh, I believe in yesterday

Suddenly
I'm not half the man I used to be
There's a shadow hanging over me
Oh, yesterday came suddenly

Why she had to go
I don't know, she wouldn't say
I said something wrong
Now I long for yesterday

Yesterday
Love was such an easy game to play
Now I need a place to hide away
Oh, I believe in yesterday
[
Bridge
]
Why she had to go
I don't know, she wouldn't say
I said something wrong
Now I long for yesterday
You might also like

Yesterday
Love was such an easy game to play
Now I need a place to hide away
Oh, I believe in yesterday

Mmm-mmm-mmm-mmm-mmm, hmm-hmm
95"
I Miss You,https://genius.com/Blink-182-i-miss-you-lyrics,blink-182,"I miss you, I miss you

Hello, there
The angel from my nightmare
The shadow in the background of the morgue
The unsuspecting victim
Of darkness in the valley
We can live like Jack and Sally if we want
Where you can always find me
And we'll have Halloween on Christmas
And in the night, we'll wish this never ends
We'll wish this never ends

I miss you, I miss you
I miss you, I miss you

Where are you? And I'm so sorry
I cannot sleep, I cannot dream tonight
I need somebody and always
This sick, strange darkness
Comes creeping on, so haunting every time
And as I stare, I counted
The webs from all the spiders
Catching things and eating their insides
Like indecision to call you
And hear your voice of treason
Will you come home and stop this pain tonight?
Stop this pain tonight
You might also like
[Chorus: Tom DeLonge & 
Mark Hoppus
]
Don't waste your time on me, you're already
The voice inside my head (
I miss you, I miss you
)
Don't waste your time on me, you're already
The voice inside my head (
I miss you, I miss you
)

[Chorus: Tom DeLonge & 
Mark Hoppus
]
Don't waste your time on me, you're already
The voice inside my head (
I miss you, I miss you
)
Don't waste your time on me, you're already
The voice inside my head (
I miss you, I miss you
)
Don't waste your time on me, you're already
The voice inside my head (
I miss you, I miss you
)
Don't waste your time on me, you're already
The voice inside my head (
I miss you, I miss you
)

I miss you, I miss you
I miss you, I miss you
I miss you, I miss you
I miss you, I miss you
191"
